avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,BirthRate
76,26,151.7,442,35910,13793,21.8,0,40.7,39.3,42.7,2.37,52.4,5.756929638
24,12,181,360.4,56664,5427,10.5,0,41.5,41.5,41.5,2.7,62.2,2.923473775
98,43,182.4,415.1,46625,23768,15,0,34.7,33.8,36.8,2.87,45.8,3.754407799
62,24,180.2,472.6,44309,9833,18.4,0,41.1,37.7,45.5,2.25,50.8,2.110199297
221,101,191.7,440.5,38187,44884,19.1,0,37.1,35.7,38.6,2.58,50.1,7.559938128
145,73,211.4,429.4,39933,29343,23.5,0,37,35.7,40.1,2.77,48,5.189317106
53,20,150.3,457.3,39743,6856,15.8,0,52.2,52,52.5,2.18,57.3,4.545454545
149,66,185.4,444.1,44010,25775,16.8,38.79728419,41,40.5,41.7,2.5,52.7,5.246743717
2147,713,145.5,429.2,66315,574326,12.5,208.9405669,36.1,35.3,37,2.66,53,5.186880244
11,4,144.6,375,33387,1358,23.3,0,56.5,58.6,55,1.97,60.6,1.754385965
512,193,168.6,466.8,52903,102659,15.4,301.9706017,38.2,36.9,39.4,2.78,51.9,4.397120317
590,219,165.3,470.7,60179,102295,10.8,332.3720612,42.8,41.8,43.9,2.55,55.7,4.47016211
7913,3100,182.1,501.2,52385,1230459,13.1,624.1573267,40.9,38.8,42.9,2.26,45.4,5.044224477
442,177,171.1,458.5,44326,67052,13.8,74.56899123,45.6,44.4,46.5,2.36,53.9,4.390138408
1133,466,180.2,476.1,51041,168871,11.7,183.5720757,44.8,42.9,46.6,2.38,51,4.491424455
330,110,151.2,479.9,46890,48586,13.6,0,45,44.1,46.3,2.43,57.2,4.585306863
2265,816,162.4,472.4,55936,415271,14.3,156.5242938,39.7,38.4,40.8,2.61,49.6,5.334555643
819,328,179.4,478.4,43343,125593,15,39.81113597,42.8,41,44.5,2.41,50,4.508674734
406,163,183.8,484.4,47242,61281,12.9,522.1846902,44.1,43.1,45,2.52,54.1,5.284901395
3803,1328,168.7,500.5,77823,627367,6.6,79.6981671,43,41.7,44.2,2.65,55.5,4.681322269
1149,405,169.7,509.4,60851,186818,8.9,48.17522937,42.7,41.5,43.6,2.42,55.6,4.004308281
979,366,168.5,488.3,42703,136411,15.3,109.9618066,44.4,42.7,46.2,2.28,48.5,4.763561711
43,14,159.6,560.4,40257,4732,14.2,0,49.9,48.3,51.3,2.2,48.7,3.510758777
439,177,191.8,496.1,49252,63960,13,78.17385866,45,43.9,46.4,2.48,52.7,3.33234816
626,208,142.4,442.6,51573,160580,17.9,392.3278117,30.3,29.3,31.8,2.47,40.6,3.704047746
2688,894,159.1,486.2,85613,515939,7.3,149.2424492,40.1,38.8,41.2,2.66,55.9,4.919274098
248,92,179.4,495.4,43202,39498,15.1,0,40.3,39.4,41.1,2.39,50,4.792232199
516,212,183,473.5,40230,80994,16.5,0,43.9,42.3,45.7,2.38,52.1,4.179907113
232,98,196.6,486,44224,39441,17.4,0,38.1,37.5,38.6,2.52,48.4,4.785376874
424,151,175.2,515.2,46938,66672,14.3,14.9988001,40.1,39.3,41.1,2.4,48.1,4.087548063
551,224,191.8,481.8,43969,86484,14.9,0,42.4,41.4,43.2,2.42,52.2,6.020996295
1332,473,154.6,460.3,62692,246338,9.1,105.5460384,40.8,39.4,42.1,2.38,52.6,4.691477538
1417,534,169.1,457.2,52967,272983,13.4,725.3198917,39.6,38.1,41.1,2.41,47.3,5.830835519
3395,1270,187.4,525.2,62867,563894,11,150.73755,38.9,36.9,40.6,2.65,45.9,5.543922993
235,93,189.9,514.8,46965,30872,10.5,0,46.4,45.4,47.5,2.34,53.2,4.291640077
1566,620,182.5,478.6,45476,278045,16.4,39.56194141,38.8,37.3,40.5,2.43,46.7,4.900650039
932,394,198.7,495.6,36902,133628,20.2,97.28500015,44.2,42.1,45.8,2.41,47.6,5.078382982
49,22,206.5,462.1,37794,7410,21.9,134.9527665,43.3,37,59.6,1.86,33.3,1.652892562
877,323,162.2,468.5,50434,153638,11.9,97.63209623,40.9,39.9,42,2.56,55,4.842223007
88,34,177.5,458.9,48084,14629,13.3,0,43.2,42.4,44.3,2.46,58,4.970178926
240,95,193.5,501.4,49897,37519,16.5,0,502.8,40.7,43.5,2.33,49.4,6.037875061
248,105,172.7,423.7,44531,45668,15.1,0,42.5,40.7,44.1,2.36,51.4,6.823375775
457,172,151.6,425.1,42611,86966,17,34.49623991,38.9,37.1,40.8,2.41,48.4,4.149417541
304,120,183.2,495.4,43810,44430,13.3,0,43.6,42.2,45.1,2.38,54.5,6.414368185
124,54,162.9,393.5,48944,24737,12.3,0,43,42.2,43.9,2.61,56.3,5.734425605
1370,549,178.3,482.8,45098,211917,15.4,127.4083721,42.3,40.4,43.8,2.41,45.8,3.545136747
2737,1032,157.6,449.7,57369,536624,10.5,59.63207013,38.4,37.1,39.6,2.64,54.8,6.226276831
620,255,186.1,493.6,44903,88082,13.2,1146.658795,44.4,42.4,45.9,2.38,50.7,4.727253413
814,321,172.8,471.7,53861,137067,10.9,0,41.1,39.6,42.4,2.54,52.4,5.989257845
2001,741,168.4,484,58283,360685,12.8,177.4401486,39.5,38.1,40.7,2.6,48.3,5.408652416
2153,836,181.1,500,44222,318449,15.8,191.5534356,42.9,40.9,44.6,2.39,45.5,5.103967071
766,280,178.5,521.8,45211,116048,16,146.4911071,496.8,39.2,43.1,2.42,49,5.48894218
260,101,170.4,465.6,44723,42412,16.6,0,42.4,40.8,44.2,2.29,45.4,6.282490875
792,320,186.7,501.6,43559,114234,14.6,122.5554563,43.8,41.9,45.3,2.37,49.3,4.669101054
304,113,168.3,485.2,40957,46500,16.3,559.1397849,43.5,42.2,44.5,2.46,53,5.671766053
866,334,180,460.1,59492,166397,13.3,24.03889493,41.8,40.9,42.5,2.89,49.6,4.318836947
4749,1672,161.8,490.8,79576,819264,7.1,239.2391219,41.1,39.5,42.5,2.57,53.9,4.502231194
124,41,152.6,490.8,54547,18557,11.2,0,42.9,40.6,46.3,0.0241,49.9,3.59080341
1931,677,172.7,525.7,61510,300813,10,365.6756856,41.8,40,43.2,2.56,51.4,4.239802406
620,248,177.5,471.7,40429,93246,15.9,0,525.6,41.6,46.2,2.27,50.4,5.713833492
259,103,189.7,479.1,54920,45685,8.7,0,42.1,41,43.2,2.49,57,5.221317107
8236,3303,211.7,533.5,39037,1567442,25.8,742.6112099,33.7,32.2,35.2,2.59,29.3,5.282605624
346,120,157.4,461.5,58375,55949,10.6,71.49368175,46,45.4,46.6,2.66,55,5.499704317
114,52,191.9,456.5,40323,17093,14.3,0,45.8,44.5,46.8,2.57,52.1,6.77146312
992,409,186.6,485.5,43169,144590,13.5,186.7349056,43.8,42,45.6,2.38,48.7,4.779878415
224,78,159.2,474.1,49117,40444,13.1,0,39.3,37.9,40.7,2.62,52.7,4.883318928
494,189,159.4,455.9,45706,75522,13.5,39.72352427,45.3,43.6,47.1,2.42,54,5.627676205
59,21,186.2,538.3,44191,6328,14.4,0,51.8,50.4,53.1,0.0222,52.1,4.06278855
258,100,163.6,434.1,49552,41666,12.8,0,46.4,45.4,47.3,2.41,55.5,4.344746163
275,104,174.7,487.3,47360,41877,16.3,0,43,42.5,43.7,2.47,52.2,6.635885322
227,81,144.9,432.9,47996,44954,13.4,578.3689994,38.6,37.4,40.6,2.38,47,4.739182301
369,160,199.4,487.7,43810,53119,16.2,244.7335228,45.4,43.9,46.9,2.38,53.5,5.128205128
295,113,179.3,496.8,44651,40396,14.1,0,46.2,44.9,47.2,2.35,54.4,5.312538077
1356,561,186.3,482.5,55796,208261,10.7,96.03334278,44.2,42.7,45.4,2.42,52.5,4.918324654
321,139,179.4,437.2,48663,51198,13.9,39.06402594,46.5,44.8,48.6,2.47,51.1,3.971422568
2461,982,175.3,476.6,53536,357956,10.1,61.46006772,46.1,44.4,47.5,2.33,53.7,3.999144854
189,71,191.7,529.8,55882,27800,10.9,0,43.1,41.8,44.2,2.52,51.1,4.585798817
2467,883,170.2,488.7,58471,442867,10.2,85.80454177,40.7,39.5,41.9,2.57,52.6,4.689714916
306,104,142.2,473.2,68246,49084,8,0,43.9,41.9,45.5,2.38,52.4,4.448655477
1034,410,184.1,491.8,61923,164801,9.3,42.47547042,43.5,41.4,45.2,2.38,49.7,5.275186191
518,193,164,469,69203,82423,9.5,72.79521493,43.9,42,45.6,2.27,49.7,2.872784433
3257,1254,173.6,473.3,47278,633473,18.3,336.2416393,37.1,35.4,38.7,2.53,40.8,4.931882987
765,265,162.2,492.3,70705,126517,10.4,23.7122284,519.6,42,44.5,2.42,51.1,3.127101547
143,61,183.7,430.9,35525,24932,21.4,0,43.3,40.7,44.9,2.52,46.8,5.823783581
753,330,164.3,384.5,48537,165829,16.6,6.03030833,40.9,39.3,42.3,2.53,49.9,5.643104513
49,23,197.6,400.8,25530,9433,39.9,0,38.7,35.6,44.3,2.58,30,8.631578947
1069,409,177.3,475.4,43124,194692,16.7,246.5432581,40.5,39.7,41.6,2.55,52,6.330413359
91,39,187.5,437.6,30349,14880,29.7,0,40.3,38.6,41.4,2.41,37.7,10.6400665
101,55,212.1,396.7,32205,21725,27,0,39.8,38.7,41.1,2.61,42.8,5.998421468
1000,352,146.9,442.1,55427,179589,12.9,66.81923726,42.8,40,45.6,2.51,54.4,6.319887594
786,287,175.8,462,52436,202786,13.7,0,35.3,33.6,36.5,2.75,49.7,5.662000797
93,30,150.9,468,41209,14781,19.3,0,45.3,44.2,46.5,2.45,53.3,5.434122647
1760,668,173.7,462.1,52752,389262,16.8,452.1376348,36.5,35.3,38,2.44,42.5,4.774692859
312,120,187.8,494.2,38947,56194,22.3,88.9774709,38.8,38.3,39.3,2.68,47.2,6.428359096
197,86,215.6,492.8,37537,32267,22.5,0,41.2,40.1,42.4,2.61,41.2,6.686006354
228,109,206.2,428.1,34949,46017,26.4,0,41,39.8,41.8,2.52,47.8,4.348232654
217,90,194.1,479.9,32268,33775,27,0,42.8,40.1,45.3,2.47,42.9,6.157946416
225,105,211.7,459,35558,37731,23,53.00681138,41.7,41.3,42.3,2.53,42.9,6.084407972
369,168,206.8,451.3,35640,67548,25.3,0,40.8,39,42.2,2.52,45.1,6.092582124
150,73,204.7,425.3,30516,31234,29.8,0,37.8,35.3,39.3,2.69,41.4,5.525568182
618,210,172.9,483.1,56388,152478,12.8,6.558323168,35.8,35,36.7,2.77,51,5.952316445
123,48,157.8,399.8,44129,26514,17.5,0,42.1,40.7,43.9,2.6,45.6,3.616566206
138,62,201.9,460.4,35490,22747,23.1,0,44.1,43.5,44.8,2.52,45,2.009646302
677,297,195.5,443.6,42232,138900,19.5,158.387329,38.2,36.4,39.5,2.61,46.1,5.663639027
431,173,190.9,484.6,44283,61298,19.6,81.56872981,47.5,45.2,49.1,2.55,50.1,5.073731567
2249,860,175.4,461.7,49659,491863,14.7,1099.899769,37.7,36.5,38.7,2.58,50.5,5.183355631
92,45,183.2,389.4,48140,17460,16.2,0,42.6,39.9,44.3,2.67,54.9,3.641536273
250,101,160,419.3,53203,45463,14,0,44.1,42.6,45.2,2.58,55.9,4.124513619
161,63,159.3,412.1,47227,40522,16,0,35.6,33.6,37.4,2.85,45.8,4.685714286
107,47,182.1,435.6,46705,21895,17.3,0,38.1,37.7,38.7,2.68,54.3,7.088398929
76,42,215.5,403.3,40796,13557,16.3,0,43.5,42.1,44.7,2.55,52.2,6.774774775
1348,490,131.2,368.1,32215,422156,34.5,9.475170316,31.2,29.2,33,3.42,48.9,6.202803162
71,29,182.2,466,37801,12682,23.9,0,37.8,36.4,39.4,2.81,50.3,9.097345133
25,11,136.9,305.1,58425,5969,8.6,0,40.7,40.4,41.1,2.62,58,6.235912847
164,80,179,374.4,39256,30313,19.1,0,43.3,41.5,45,2.56,50.7,3.991528185
33,14,163.3,376.9,42966,7656,19.4,0,34.6,34.4,34.7,3.14,52.5,7.665301346
145,55,183,445.8,77281,38863,10.7,0,36.2,36.3,36.1,2.84,62,5.775206257
270,105,174.1,454.8,38465,51542,20.1,0,37.6,36.5,39.2,2.74,50.2,5.031504818
34,15,192.3,441.6,39025,7088,22,0,34.6,31.6,37.3,2.44,49.2,12.14642263
61,25,167.3,421.4,50993,10360,13.5,0,45.7,43.8,46.7,2.51,59.7,4.377431907
15,7,187.5,437.3,39870,2953,20.7,0,34.9,34.6,35.4,2.79,52,7.357357357
25,9,151.8,448.8,41593,3238,14.9,0,49.3,46.3,52.9,1.95,64.7,0
53,26,182.5,394.5,37497,8338,22.6,0,47.1,47,47.3,2.49,61.5,3.569230769
16,8,187.2,389.8,38655,3044,19.3,0,37,36.1,39.4,2.7,58.6,4.744525547
117,54,177.4,393.8,46484,20870,16,0,43.6,42.6,45.1,2.67,54.6,6.179775281
561,221,158.3,410.9,64533,129048,9.2,61.99243692,42.4,41.2,43.5,2.7,59.4,6.213794701
86,42,197.7,432.1,38280,13430,19.7,0,43.6,44.3,43.3,2.62,55.8,9.379671151
15,7,156.8,330.7,40837,4081,26.5,0,40.8,39.3,47,3.3,50.7,11.55660377
203,84,169.2,428.1,57378,39229,15.3,0,39.6,39,40.4,2.61,54.9,7.427277062
239,91,184.5,446.1,47018,75503,14.8,0,30.6,29.1,32.3,2.86,50.4,6.044769217
9,5,192.3,342.6,32722,1426,20.9,0,50.1,40.8,54.4,2.38,64.5,8.620689655
16,6,150.1,367,61098,5048,9.5,0,33.5,33.1,34.2,3.01,55.4,11.89138577
15,7,165.6,360.8,49614,3710,13.7,0,40.5,35.9,43.3,2.53,64,5.249679898
26,14,174.1,334.7,36627,5977,24.1,0,38.2,37.4,38.6,2.71,53.8,4.238618524
29,9,177.9,537.2,43523,7121,12.4,0,30.7,29.1,31.3,3.09,46.4,9.422492401
64,25,165.4,437.5,41876,13520,20.2,0,33.4,30.7,37.3,2.74,46.8,8.016032064
73,33,180.8,402,41499,18952,19.2,0,31.5,30.5,32.6,3.05,53.9,9.004952724
29,15,184.1,382,38304,5217,20,0,43.5,41.4,45,2.67,58.1,11.27029608
118,49,167.1,429,45717,20797,18,0,42.2,41,45.4,2.66,50.1,4.149048626
10,5,151.4,300.1,35924,2206,22.1,0,43.1,41.1,48.7,2.36,52.5,6.788511749
37,18,148,328.3,36856,10980,25,0,34.6,35.1,34.4,2.96,36.6,2.542372881
22,12,202.7,386.3,37263,3499,19.4,0,42.9,39.3,46.7,2.53,46.3,0.284090909
45,23,166.7,323.8,35069,11388,26,0,37.3,35.3,39.1,2.8,43.1,7.84067086
112,54,196.8,428.7,36591,18171,19.9,0,42.9,40.5,45.4,2.55,44.3,4.01891253
538,230,190.1,436.4,55555,159436,12.8,62.72109185,30.7,29.8,31.8,2.91,49.1,10.58379177
8,4,122.6,261,35554,1894,22.5,0,49.5,50.7,49.1,2.54,51.1,1.58013544
605,236,175.4,436.2,61157,163632,11,0,35.7,34.5,36.5,2.95,57.6,5.889593045
2708,1015,142.9,380.9,40081,835593,23.4,51.46045982,31.6,29.7,33.4,3.14,47,5.625701056
149,57,144.8,388.1,41914,41122,21.8,0,30.3,29.5,31.1,2.62,46.6,5.054084297
83,34,151.9,374.9,35491,17142,23.7,0,39.8,39.6,39.9,2.86,42,3.950011158
182,81,179.1,410.4,43211,33693,17.1,1751.105571,41.3,39.2,43.5,2.56,52,4.543403039
144,64,158.1,386.3,49830,25110,10.9,0,47.6,45.9,48.9,2.55,55.7,5.062486761
25,10,163.3,418.6,44519,3827,15.4,0,41.9,42.8,40.6,2.29,54.4,5.80474934
30,15,173.5,376.7,36898,5901,23.7,0,37.3,37.5,37.1,2.54,57,4.490106545
1931,592,133.4,399,88516,716087,8.8,34.91195902,35.5,34.6,36.3,3.17,58.7,5.338507619
59,24,156.3,413.3,42099,10651,16.4,0,43.5,42.6,44.9,2.46,57.7,4.741980474
103,46,180.2,410.4,46526,19691,16.7,0,41.4,40.5,42.7,2.44,52.7,2.553975777
55,25,155.7,344.1,34206,18793,26,0,31.5,30.2,35.1,3.14,41.1,8.13579163
47,23,164.8,331.1,50709,20051,14,0,28.9,28.6,29.4,3.35,60.6,6.114037096
1336,569,191.2,443.8,58333,322225,14.3,37.24105827,37.5,36.3,38.7,2.66,50.9,5.330646143
16,10,164.8,259.5,49947,6415,28,0,39.4,38.6,39.9,2.7,46.7,1.260504202
181,79,157.5,414,52814,25963,12.5,0,50.6,48.2,52,2.36,59.8,6.807727691
45,15,139.8,435,49369,7531,15.3,0,45.8,44.8,46.6,2.54,57.6,5.702647658
86,43,179.2,369.7,42291,20573,18.3,0,38.1,37.4,38.9,3.07,51.1,6.233766234
139,50,178.7,512.8,49012,23210,14.2,0,37,36.5,38.2,2.59,52.1,7.321274763
678,278,182.3,461.9,49261,125467,15.3,255.0471439,40.2,38.5,41.4,2.55,52.3,6.10521758
579,258,189.9,441,50020,124108,18.2,145.0349695,35.4,34.1,37.3,2.61,46.9,6.625137665
109,61,198.4,352.5,44795,27512,18.6,0,40.7,39.6,42,2.63,46.2,3.146509341
566,219,162.9,424.4,61825,151249,10.4,0,36.6,35.4,37.8,2.89,54.6,5.319420421
142,61,173.4,400.8,40213,34360,24,0,32.5,32,33.2,2.86,50.4,7.298720843
21,12,223.2,415.8,33324,3138,24.5,318.6743149,536.4,42.8,45.2,2.71,49.1,8.121019108
56,28,182.8,423.4,41207,8159,16.2,0,48.6,48,49.6,2.52,56.1,5.684931507
27,8,129.1,448,50698,5610,12.7,178.2531194,36.4,36.8,36,2.78,60.8,6.825657895
24,9,142.3,410.4,36992,3840,18.7,0,42.3,40.5,44.2,2.42,51.3,11.03752759
278,117,190.7,459.5,53872,55865,12.9,0,38.9,38.1,39.5,2.64,58.4,5.506783719
14477,5108,161.4,433.8,54230,4538028,17.3,391.3594187,32.8,32,33.6,2.88,47.2,6.028644456
314,129,176.3,429.7,48461,66746,17.1,344.589938,37.5,36.3,38.9,2.76,53.3,5.790913336
18,8,116.7,275.7,64182,6193,10.5,1291.781043,39.3,38.4,40.2,2.61,55.2,10.43307087
34,16,172.4,387.4,35607,5737,25.1,522.9213875,43.4,38.1,52,2.2,52.7,4.519119351
515,188,149.5,399.8,59569,194739,17.5,30.8104694,30.9,30.3,31.7,2.78,45.8,4.207066557
16,8,189.7,411.7,66505,4264,8.9,0,34.4,35.2,34,2.77,68,5.503512881
499,215,190,457.8,40921,79545,20.2,0,43.4,41.4,44.8,2.61,54.7,5.769695505
2092,763,123,341,34368,842304,33.5,42.73991338,28.8,27.4,30.1,3.62,51,6.82588583
205,91,186.4,440.9,41521,34855,21.8,0,42.4,41.7,43,2.63,53.6,8.01384083
94,37,155.2,390.1,50124,23433,14.4,0,32.8,31.9,34.3,2.8,53.4,6.633380884
340,140,167.2,438.5,55472,55423,12.4,0,46.9,44.9,48.2,2.51,58.3,6.844366335
173,80,181.2,409.9,44076,36223,20.3,0,39.2,38,40,2.65,57.4,7.914410931
124,61,176.8,372.1,33698,22785,25.9,0,44.5,43.2,47.1,2.45,43.9,3.995098039
169,69,181.9,441.6,47299,37206,17.5,0,36.9,36.6,37.2,2.73,44.9,7.220420251
8,4,110.4,214.8,32086,3379,26.7,0,39.6,40.4,36.8,3.06,50.2,8.859060403
465,195,198.5,476.8,43385,89844,20.5,11.13040381,38,36.7,39.3,2.77,50.4,4.433836917
110,42,158.9,422.7,51508,21734,13.9,0,37.3,36.1,38.7,2.62,51.5,7.239057239
9,3,142.5,435.8,63054,1554,8.6,0,44.9,43.4,47.1,2.5,67,5.459770115
43,17,166.4,417.2,52030,8878,14.9,0,40.5,36.4,43.8,2.55,56.9,6.95970696
72,35,189.2,409.1,52185,14816,14.7,0,39,38.9,39.1,2.79,56.4,5.209698558
202,86,188.9,448.1,41017,35506,17.7,0,40.6,40,41.5,2.83,50.4,3.4164859
12,7,168,294.6,46364,2156,13.1,0,53.1,53.4,52.8,2.12,59.5,0
1195,510,187.7,445.6,41147,254308,21.2,55.05135505,35.9,35.1,37.1,2.53,43.6,5.814864465
22,12,202.2,385.1,36929,5200,22.5,0,36.7,31.5,44.1,3.09,48.4,17.26057906
153,72,164.6,353.8,46200,41382,20.2,0,34.6,32.9,36,2.97,50.7,8.130335207
675,276,185,444.7,55926,159990,13.3,37.5023439,36.7,35.8,37.6,2.84,57.1,6.554953179
95,41,179.9,420.3,41079,19970,23.4,0,39.2,36.5,44.5,2.26,42.7,5.620219488
71,31,178.1,424.2,43986,14975,22.3,0,35.5,33.8,41.1,2.83,43,9.297604547
171,63,132.7,385.2,77764,40384,8.3,0,43.6,42.2,45,2.72,60,3.026544282
336,152,166.3,411.2,44113,50955,17.6,98.12579727,47.9,45.7,49.7,2.38,50.7,5.271431566
28,15,183.1,376.8,38750,4388,18.5,0,52.8,52,54.6,2.22,55.6,6.469002695
18,11,179,297.2,39335,3549,21,0,44.9,40.8,47.3,3,56.7,0
130,48,164.1,445.2,40884,31857,22.8,0,28,26.6,30.7,2.76,40.2,5.244100387
19,10,165.2,352,36929,3860,21.3,0,40.9,39.3,43.1,2.55,52.3,4.12371134
292,120,187.3,469.5,41009,49440,18.6,323.6245955,40.3,37.8,42.1,2.56,52.9,5.292201918
61,32,183.6,373.6,37111,13385,22.6,2689.577886,36.1,32.9,38.7,2.78,54.5,6.74955595
100,55,215,411.8,50699,20588,14.4,0,40.8,40.7,40.9,2.66,59.4,4.398148148
21,9,135.7,307.1,38012,7631,28.1,0,31.7,33.4,28.8,3.19,47,11.31436314
121,47,148.2,414.2,47041,19836,13.8,0,44.9,43.7,45.6,2.48,60,5.642384106
74,31,143.4,365.5,52895,16898,13,0,39.9,39.1,42.1,2.69,52.8,8.291032149
101,54,205.4,405,45159,17086,13.5,0,44.9,44.6,45,2.72,52.7,8.203125
309,152,203.2,401.7,47123,79654,17.4,0,36.4,35.9,37,2.82,51.5,6.112482007
127,60,201.8,432.2,37256,23320,19.6,0,39.3,37.3,42.3,2.77,48.9,4.700402287
12,4,106.1,318.9,60810,3569,10.6,280.1905296,34.4,31,39,2.87,56.4,10.1488498
52,24,147.1,316.6,51481,12229,15.5,0,42,39.9,45.1,2.78,50.6,10.60674157
149,68,168.7,395.8,45096,19796,14.9,0,56.3,55.8,56.8,2.21,59,5.130927105
1107,425,163.7,430,45719,299453,17.7,153.6134218,30.6,29.3,31.9,2.59,43.5,5.340021423
21,11,154.4,303,41589,5724,18.3,0,37.4,36.6,38.7,2.62,54.7,3.301127214
51,24,186.9,430.6,39649,8341,18.9,0,44.2,40.8,45.7,2.59,55.8,3.525835866
1034,447,181.6,432.6,43488,245671,19.7,85.48017471,32.9,31.6,34.3,2.68,46.6,4.887587132
60,26,165.3,403,39030,14065,21.5,0,35.1,31.7,43.5,2.32,43.3,8.393501805
71,35,205,423.4,34452,10160,23.1,0,49.1,49.4,48.5,2.26,55.1,1.660795169
16,7,153.2,331.3,61896,5641,12.5,0,31.9,31.5,33.6,3.18,50.7,2.11038961
22,13,187.2,307.6,42820,4032,14.8,0,50.5,48.2,53.2,2.37,55.7,3.900156006
181,72,166.6,420.8,41587,36770,22.1,0,37.2,36.5,38.2,2.7,50.4,8.922207202
168,71,150.2,355.1,32248,57706,26.5,0,29.9,27.8,31.1,3.48,52,8.605012198
178,82,155.6,343.3,53440,48417,14.3,0,38.5,36.5,40.3,2.98,54.3,9.143368819
11,7,173.9,279.3,32580,2164,22.7,0,45.7,45.4,46,2.25,59.5,3.712871287
520,197,148.3,388.7,74811,161077,9.9,80.70674274,32.1,31.1,33,2.83,53,7.101472818
142,72,206.1,429.4,41849,24513,18.3,0,41.4,38.9,42.9,2.56,51.3,3.708958249
30,12,135.8,369.1,38564,4900,17.1,0,45.5,45.3,45.7,2.55,62.2,1.503759399
43,21,211.8,434,41363,9067,20.7,0,35.5,32.3,42.9,2.45,45.9,2.90368272
119,59,209.9,434.5,48996,19262,14.8,0,43.6,43,44.6,2.39,57.3,8.863294942
1929,709,164.9,438.1,70929,537559,10.9,68.82965405,36.4,35.5,37.3,2.88,56.3,6.062213529
75,32,179.8,407.5,42839,22255,14.6,0,31.1,30.2,31.6,3.21,59,10.43646945
75,35,196.3,425,37954,12516,18.6,1518.056887,43.3,42.2,44.3,2.53,55.2,8.245481928
273,116,185.9,443.5,38895,65664,22.7,0,30.2,29.5,30.6,2.52,43.9,4.912890034
242,113,201.9,442.2,43091,48323,20.3,0,38.2,36.6,39.1,2.7,51.5,7.936654936
62,35,200.7,350,39135,13986,20.2,0,41.6,40.2,43.4,2.88,42.7,4.995038042
81,36,187.7,427.3,38742,15107,17.9,0,37.9,34.9,42.1,2.62,49.7,7.608695652
1403,577,163.6,400.2,51222,359715,16.8,102.859208,34.9,33.8,36.1,2.72,46.1,5.753453598
40,18,198.4,438.4,61773,10747,10.7,0,31.7,30.7,32.6,2.86,56.3,9.821782178
10,4,181.3,469,54458,2069,15.6,0,32.4,23.7,40.2,2.52,53.7,8.831908832
453,188,200.1,484.3,48834,84260,16,0,38.1,37,39.5,2.57,53.3,5.470997437
164,66,183.7,466.6,40862,27895,18.6,0,41.2,39,42.6,2.62,51.8,4.602721317
119,55,187,410,48822,23766,15.5,0,38,37,38.8,2.63,52.5,5.157593123
575,218,176.4,456.8,67655,126042,9.9,23.80158995,39.6,38.5,40.5,2.78,58.3,4.839289566
38,14,142.1,387.8,41813,9749,14.6,0,32.5,31.5,34,3.08,54,7.023108292
51,19,129,323.1,44817,16203,17.8,0,35.8,36,34.3,3.17,49.4,5.522288756
341,139,215.6,522.6,41401,46972,18.5,0,43.5,42,45.8,2.4,51.5,7.024390244
528,212,185.1,461.8,38224,121802,21.5,771.7443063,33.3,32.9,33.5,2.68,43.5,7.014170761
21,7,66.3,211.1,34258,6876,21.8,0,41,38.9,42.3,0.0277,54.7,6.324110672
71,29,175.1,428.5,47834,11161,14.9,0,47.6,46.2,48.3,2.61,54,7.18503937
539,202,160,428,64636,130269,9.7,38.382117,35.4,33.9,37,2.55,53.9,5.145852764
11,4,133.1,359.8,62376,3792,11.2,0,35.9,35.8,37.1,2.93,63.1,3.469640644
20,10,166.8,325.4,37294,3307,18.7,0,54.1,53.5,55.6,2.65,55,11.23809524
83,41,201.1,434.6,34340,12455,20.1,80.28904055,44.6,42.4,47.1,2.38,49.6,1.546003017
47,20,148.3,345.2,39006,14732,24.8,0,35.6,34.5,39.1,3.06,44.7,8.634992459
54,23,217.1,522.1,43654,7289,16.9,0,42.7,39.6,44.4,2.59,51.1,8.271186441
91,37,169,419.5,43194,16659,19,0,40.9,39.3,43.3,2.69,49,4.658564815
62,27,174.2,423,38607,10551,18.1,0,41.9,40,44.3,2.76,51.1,3.956148713
242,108,174.4,399.9,46427,53070,16.6,18.8430375,38.5,38.1,39,2.75,47.6,6.74359899
81,38,199.9,423.1,35701,10368,19,0,50.4,50.6,50.2,2.73,49.5,5.158324821
53,28,182.2,369.6,32826,8473,23.9,0,47.8,46.8,48.5,2.93,44.3,5.389980977
161,77,215.4,464.5,43087,27413,18.6,0,43.6,42.6,44.5,2.84,55.5,5.042979943
306,139,202.5,443.3,51958,67357,15.8,0,35.5,34,36.9,2.87,51.5,8.977719528
28,14,153.9,335.8,38000,5901,20.3,0,42.1,39,48.1,2.45,50.1,6.763787721
15,7,205.8,412.8,50361,3211,13.6,0,35.5,36.2,35.1,3,59,5.007153076
87,39,203.5,467.2,56444,17615,14.1,0,36,35.7,37.1,2.65,53.3,5.812641084
18,9,182,382.6,55130,3350,13.1,0,43,40,44,2.42,61.3,5.483405483
122,60,193.9,403.3,35772,25402,22,39.36697898,36.9,36.3,38.2,2.72,48,9.509579891
9,6,178.8,275.6,49309,3072,13.4,0,38.3,39.8,37.2,3.07,60.7,9.116409537
